Relevant	hasMIDdatathonpublication	Authors_Contacted	Author_Contact_Comments	hasMIDdatathonderivedGeneticDataX	hasMIDdatathonpreservative	hasMIDdatathonpermitInformation	hasMIDdatathonyearCollected	hasMIDdatathonenvironmentalMedium	hasMIDdatathonhabitat	hasMIDdatathoncountry	hasMIDdatathoncoordinates	hasMIDdatathonlocality	hasMIDdatathonmaterialSampleID	Author_Response_Comments	hasPOSTdatathonderivedGeneticDataX	hasPOSTdatathonpreservative	hasPOSTdatathonpermitInformation	hasPOSTdatathonyearCollected	hasPOSTdatathonenvironmentalMedium	hasPOSTdatathonhabitat	hasPOSTdatathoncountry	hasPOSTdatathoncoordinates	hasPOSTdatathonlocality	hasPOSTdatathonmaterialSampleID	Metadata_Curator	Quality_Controller	datagroup	hasPOSTdatathonpublication	hasPREdatathonderivedGeneticDataX	hasPREdatathonpermitInformation	hasPREdatathonpreservative	hasPREdatathonyearCollected	hasPREdatathoncoordinates	hasPREdatathonmaterialSampleID	hasPREdatathonenvironmentalMedium	hasPREdatathonhabitat	hasPREdatathoncountry	hasPREdatathonlocality	hasPREdatathonpublication	registration_date_bioprj	author_response
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""FALSE Not given” | country = ""MOST"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE Not given"" | permitInformation = ""TRUE” | preservative = ""FALSE Not given"" | derivedGeneticDataX = ""FALSE Not given”"	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	MOST	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""FALSE Not given” | country = ""MOST"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE Not given"" | permitInformation = ""TRUE” | preservative = ""FALSE Not given"" | derivedGeneticDataX = ""FALSE Not given”"	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	MOST	FALSE	TRUE	TRUE	Thienthanh Trinh	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	3/11/18	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE” | locality = ""TRUE” | coordinates = ""FALSE” | country = ""TRUE” | habitat = ""FALSE” | environmentalMedium = ""FALSE” | yearCollected = ""FALSE” | permitInformation = ""FALSE” | preservative = ""FALSE” | derivedGeneticDataX = ""FALSE”"	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = MOST|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = TRUE|preservative = TRUE|derivedGeneticDataX = TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	MOST	TRUE	TRUE	Tanner Anderson	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	3/22/18	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE""| locality = ""TRUE"" | coordinates = ""FALSE"" | country = ""TRUE | habitat = ""TRUE"" | environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""FALSE Not given""| preservative = ""FALSE Not given""| derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	"materialSampleID = ""FALSE""| locality = ""TRUE"" | coordinates = ""FALSE"" | country = ""TRUE | habitat = ""TRUE"" | environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""FALSE Not given""| preservative = ""FALSE Not given""| derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	Thienthanh Trinh	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	MOST	FALSE	3/23/18	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE”| locality = ""TRUE” | coordinates = ""FALSE Table S1 and Figure 1D mostly includes provinces as localities, uncertainty > 100km used geolocate” | country = ""TRUE” | habitat = ""TRUE” | environmentalMedium = ""TRUE” | yearCollected = ""TRUE” |permitInformation = ""FALSE” |preservative = ""FALSE” |derivedGeneticDataX = ""FALSE”"	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE”| locality = ""TRUE” | coordinates = ""FALSE Table S1 and Figure 1D mostly includes provinces as localities, uncertainty > 100km used geoLocate” | country = ""TRUE” | habitat = ""TRUE” | environmentalMedium = ""TRUE” | yearCollected = ""TRUE” |permitInformation = ""FALSE” |preservative = ""FALSE” |derivedGeneticDataX = ""FALSE”"	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Thienthanh Trinh	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	3/26/18	TRUE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = FALSE|coordinates = FALSE&FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE|associatedReferences = FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	materialSampleID = TRUE|locality = FALSE|coordinates = FALSE&FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE|associatedReferences = FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	Emily Farrell	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	3/27/18	FALSE
TRUE	TRUE	FALSE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""FALSE""| preservative = ""TRUE""| derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""FALSE""| preservative = ""TRUE""| derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Sofia Beskid	Eric Crandall	marine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	3/27/18	NA
TRUE	TRUE	FALSE	"materialSampleID= ""TRUE""| coordinates= ""FALSE"" used Geolocate | locality= ""TRUE"" | habitat= ""TRUE"" | environmentalMedium= ""TRUE""| yearCollected= ""TRUE""| permitInformation= ""FALSE""| preservative= ""FALSE""| derivedGeneticDataX=""FALSE"" | country = ""TRUE"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	"materialSampleID= ""TRUE""| coordinates= ""FALSE"" used Geolocate | locality= ""TRUE"" | habitat= ""TRUE"" | environmentalMedium= ""TRUE""| yearCollected= ""TRUE""| permitInformation= ""FALSE""| preservative= ""FALSE""| derivedGeneticDataX=""FALSE"" | country = ""TRUE"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Thienthanh Trinh	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	3/29/18	NA
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Tanner Anderson	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	3/29/18	NA
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Tanner Anderson	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	3/31/18	NA
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Randi Barton	Briana	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	4/5/18	NA
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | locality = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""FALSE"" | preservative = ""TRUE"" | derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | locality = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""FALSE"" | preservative = ""TRUE"" | derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Courtney Weyand	Briana	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	4/8/18	TRUE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = MOST|coordinates = FALSE|country = TRUE |habitat = TRUE |environmentalMedium = TRUE |yearCollected = FALSE |permitInformation = FALSE |preservative = TRUE |derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	MOST	TRUE	materialSampleID = TRUE|locality = MOST|coordinates = FALSE|country = TRUE |habitat = TRUE |environmentalMedium = TRUE |yearCollected = FALSE |permitInformation = FALSE |preservative = TRUE |derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	MOST	TRUE	Thienthanh Trinh	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	MOST	FALSE	4/12/18	FALSE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = FALSE|coordinates = FALSE&FALSE|country = FALSE|habitat = FALSE|environmentalMedium = FALSE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	materialSampleID = TRUE|locality = FALSE|coordinates = FALSE&FALSE|country = FALSE|habitat = FALSE|environmentalMedium = FALSE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	Thienthanh Trinh	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	4/14/18	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Justin Berg	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	MOST	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	4/16/18	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE"" | locality = ""FALSE"" | coordinates = ""FALSE” | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE” | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE”"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	"materialSampleID = ""FALSE"" | locality = ""FALSE"" | coordinates = ""FALSE” | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE” | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE”"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	Thienthanh Trinh	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	4/16/18	TRUE
TRUE	TRUE	TRUE	"materialSampleID= ""FALSE"" | locality= ""TRUE"" | coordinates= ""TRUE"" | country= ""TRUE"" | habitat= ""FALSE"" | environmentalMedium= ""FALSE"" | yearCollected= ""TRUE"" | permitInformation= ""FALSE"" | preservative= ""FALSE"" | derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""TRUE"" | country= ""TRUE"" | habitat= ""FALSE"" | environmentalMedium= ""TRUE"" | yearCollected= ""TRUE"" | permitInformation= ""FALSE"" | preservative= ""FALSE"" | derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	Courtney Weyand	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	4/18/18	TRUE
TRUE	TRUE	FALSE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""TRUE""| preservative = ""TRUE""| derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""TRUE""| preservative = ""TRUE""| derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Sofia Beskid	Eric Crandall	marine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	4/18/18	NA
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Maryam Ghoojaei	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	4/18/18	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE, quite a few site names are too broad to determine latlong""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""TRUE""| preservative = ""TRUE""| derivedGeneticDataX = ""FALSE"""	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""TRUE""| preservative = ""TRUE""| derivedGeneticDataX = ""FALSE"""	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Sofia Beskid	Eric Crandall	marine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	4/19/18	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""FALSE""| permitInformation = ""FALSE""| preservative = ""TRUE""| derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""FALSE""| permitInformation = ""FALSE""| preservative = ""TRUE""| derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Sofia Beskid	Eric Crandall	marine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	4/24/18	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""MOST | locality = ""TRUE"" | coordinates = ""FALSE"" | country = ""TRUE able to determine for two spp in USA or Mex only; 1 species in both USA & Mex so unable to provide country"""" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE New collections range 2010-2016 but many samples from other sources without sampling dates"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	MOST	"materialSampleID = ""MOST"" | locality = ""TRUE"" | coordinates = ""FALSE"" | country = ""TRUE"""" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE New collections range 2010-2016 but many samples from other sources without sampling dates"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	MOST	Ann Holmes	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	4/25/18	FALSE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = MOST|coordinates = FALSE&FALSE|country = MOST|habitat = FALSE|environmentalMedium = FALSE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	MOST	FALSE	MOST	TRUE	materialSampleID = TRUE|locality = MOST|coordinates = FALSE&FALSE|country = MOST|habitat = FALSE|environmentalMedium = FALSE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	MOST	FALSE	MOST	TRUE	Thienthanh Trinh	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	MOST	MOST	FALSE	4/25/18	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE"" | locality = ""FALSE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" |derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	"materialSampleID = ""FALSE"" | locality = ""FALSE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" |derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	Courtney Weyand	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	5/2/18	FALSE
TRUE	TRUE	TRUE	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""TRUE"" | country= ""TRUE"" | habitat= ""FALSE"" | environmentalMedium= ""FALSE"" | yearCollected= ""FALSE"" | permitInformation= ""FALSE"" | preservative= ""FALSE"" | derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""TRUE"" | country= ""TRUE"" | habitat= ""FALSE"" | environmentalMedium= ""TRUE"" | yearCollected= ""FALSE"" | permitInformation= ""FALSE"" | preservative= ""FALSE"" | derivedGeneticDataX= ""TRUE"""	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	Courtney Weyand	Briana	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	5/2/18	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE"" | locality = ""FALSE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat = ""FALSE"" | environmentalMedium = ""FALSE"" | yearCollected = ""FALSE""| permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	"materialSampleID = ""FALSE"" | locality = ""FALSE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat = ""FALSE"" | environmentalMedium = ""FALSE"" | yearCollected = ""FALSE""| permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Courtney Weyand	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	5/2/18	FALSE
TRUE	TRUE	TRUE	"materialSampleID= ""MOST"" | locality= ""TRUE"" | coordinates= ""MOST"" | country= ""TRUE"" | habitat= ""FALSE"" | environmentalMedium= ""FALSE"" | yearCollected= ""FALSE"" | permitInformation= ""FALSE"" | preservative= ""FALSE"" | derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	MOST	TRUE	MOST	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""TRUE"" | country= ""TRUE"" | habitat= ""TRUE"" | environmentalMedium= ""TRUE"" | yearCollected= ""TRUE"" | permitInformation= ""FALSE"" | preservative= ""TRUE"" | derivedGeneticDataX= ""TRUE"""	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Courtney Weyand	Briana	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	5/4/18	TRUE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE&FALSE|country = TRUE|habitat = FALSE|environmentalMedium = FALSE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE&FALSE|country = TRUE|habitat = FALSE|environmentalMedium = FALSE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	Thienthanh Trinh	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	5/9/18	FALSE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality =TRUE|coordinates = FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	materialSampleID = TRUE|locality =TRUE|coordinates =TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Emily Farrell	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	MOST	FALSE	5/15/18	TRUE
